5.846171886658224626e-01 7.453093671466524128e-01 1.000000000000000000e+00
-3.112420723509972120e-01 -8.151897657169302480e-01 0.000000000000000000e+00
3.685163343466522079e-01 6.568771521238132571e-01 1.000000000000000000e+00
6.548966890872831570e-02 -7.220998579905182346e-01 0.000000000000000000e+00
-6.305879380191092842e-01 4.494431953783890599e-01 1.000000000000000000e+00
-7.902376355984452871e-02 9.505768877726425981e-01 1.000000000000000000e+00
5.141027619416997929e-01 -6.399120618653508785e-02 0.000000000000000000e+00
3.483149329650503390e-02 -9.018231125493152422e-01 0.000000000000000000e+00
-5.445186022254231428e-01 -5.753042075686563006e-01 0.000000000000000000e+00
-4.089862378592636905e-01 1.229300544344922308e-01 1.000000000000000000e+00
-4.006758037995157284e-01 -5.483073599210297466e-01 0.000000000000000000e+00
-3.633055771781317222e-01 3.976116147071984130e-01 1.000000000000000000e+00
8.062626789690792162e-01 2.359069004488438814e-01 0.000000000000000000e+00
-7.529113639025544202e-01 -6.527083306596239698e-01 0.000000000000000000e+00
3.822526242225485760e-01 -5.170783990049780954e-01 0.000000000000000000e+00
-9.420187719883155175e-02 -8.630304653932858727e-01 0.000000000000000000e+00
2.322670867915326287e-01 -1.438802460488650681e-01 0.000000000000000000e+00
-2.177195309417578883e-01 6.086049900199146379e-01 1.000000000000000000e+00
-5.584223773164742610e-02 1.849823367793757001e-01 1.000000000000000000e+00
3.176634193798981709e-01 -4.792436460462758951e-01 0.000000000000000000e+00
-3.026115097822486000e-01 7.770539740653696903e-01 1.000000000000000000e+00
6.474065152676347079e-01 -6.702457089591029593e-02 0.000000000000000000e+00
8.587246194918882747e-01 -3.352435814783982782e-01 0.000000000000000000e+00
-1.908098068928807400e-01 8.711406890416804050e-01 1.000000000000000000e+00
-3.894084937528874413e-01 -1.552586401037301389e-01 1.000000000000000000e+00
-2.317469300900911744e-01 3.750033435712301078e-01 1.000000000000000000e+00
-1.399107822211775876e-01 -1.185581624172091786e-01 1.000000000000000000e+00
5.306970574157281462e-01 -5.333087561769678242e-01 0.000000000000000000e+00
-7.655163937051479017e-01 6.256456336138103147e-01 1.000000000000000000e+00
5.071307336979691271e-02 -2.709111434362867499e-01 0.000000000000000000e+00
2.392966323826997144e-01 -4.969599115399563338e-01 0.000000000000000000e+00
-2.678837724674392184e-01 6.978116481668563686e-01 1.000000000000000000e+00
-6.112721220600980665e-02 -3.487126283495611823e-02 1.000000000000000000e+00
6.342046205765992095e-01 -6.838422141971640666e-01 0.000000000000000000e+00
9.352893882674062631e-02 -4.011063377041450551e-01 0.000000000000000000e+00
